198400,QD,21.08.1983,   0.3200
198400,QD,22.08.1983,   0.3200
198400,QD,23.08.1983,   0.2900
198400,QD,24.08.1983,   0.2900
198400,QD,25.08.1983,   0.2400
198400,QD,26.08.1983,   0.2400
198400,QD,27.08.1983,   0.2400
198400,QD,28.08.1983,   0.2400
198400,QD,29.08.1983,   0.2400
198400,QD,30.08.1983,   0.2400
198400,QD,31.08.1983,   0.2400
198400,QD,01.09.1983,   0.2400
198400,QD,02.09.1983,   0.2400
198400,QD,03.09.1983,   0.2400
198400,QD,04.09.1983,   0.2400
198400,QD,05.09.1983,   0.2400
198400,QD,06.09.1983,   0.2400
198400,QD,07.09.1983,   0.2100
198400,QD,08.09.1983,   0.2100
198400,QD,09.09.1983,   0.2100
198400,QD,10.09.1983,   0.1900
198400,QD,11.09.1983,   0.2100
198400,QD,12.09.1983,   0.2600
198400,QD,13.09.1983,   0.2400
198400,QD,14.09.1983,   0.2400
198400,QD,15.09.1983,   0.2400
198400,QD,16.09.1983,   0.2400
198400,QD,17.09.1983,   0.2600
198400,QD,18.09.1983,   0.2600
198400,QD,19.09.1983,   0.2400
198400,QD,20.09.1983,   0.2400
198400,QD,21.09.1983,   0.2900
198400,QD,22.09.1983,   0.2900
198400,QD,23.09.1983,   0.2900
198400,QD,24.09.1983,   0.2600
198400,QD,25.09.1983,   0.2600
198400,QD,26.09.1983,   0.2100
198400,QD,27.09.1983,   0.2100
198400,QD,28.09.1983,   0.1900
198400,QD,29.09.1983,   0.2400
198400,QD,30.09.1983,   0.2400
198400,QD,01.10.1983,   0.2100
198400,QD,02.10.1983,   0.2400
198400,QD,03.10.1983,   0.2400
198400,QD,04.10.1983,   0.2400
198400,QD,05.10.1983,   0.2400
198400,QD,06.10.1983,   0.2400
198400,QD,07.10.1983,   0.2900
198400,QD,08.10.1983,   0.2900
198400,QD,09.10.1983,   0.2900
198400,QD,10.10.1983,   0.2900
198400,QD,11.10.1983,   0.2600
198400,QD,12.10.1983,   0.3200
198400,QD,13.10.1983,   0.3200
198400,QD,14.10.1983,   0.2900
198400,QD,15.10.1983,   0.3200
198400,QD,16.10.1983,   0.3200
198400,QD,17.10.1983,   0.3200
198400,QD,18.10.1983,   0.2900
198400,QD,19.10.1983,   0.2900
198400,QD,20.10.1983,   0.3200
198400,QD,21.10.1983,   0.3200
198400,QD,22.10.1983,   0.2900
198400,QD,23.10.1983,   0.3200
198400,QD,24.10.1983,   0.3200
198400,QD,25.10.1983,   0.3200
198400,QD,26.10.1983,   0.3200
198400,QD,27.10.1983,   0.3200
198400,QD,28.10.1983,   0.3200
198400,QD,29.10.1983,   0.3200
198400,QD,30.10.1983,   0.3200
198400,QD,31.10.1983,   0.3200
198400,QD,01.11.1983,   0.3200
198400,QD,02.11.1983,   0.3600
198400,QD,03.11.1983,   0.3600
198400,QD,04.11.1983,   0.3600
198400,QD,05.11.1983,   0.4300
198400,QD,06.11.1983,   0.3900
198400,QD,07.11.1983,   0.3200
198400,QD,08.11.1983,   0.3200
198400,QD,09.11.1983,   0.3200
198400,QD,10.11.1983,   0.3200
198400,QD,11.11.1983,   0.3200
198400,QD,12.11.1983,   0.3200
198400,QD,13.11.1983,   0.3200
198400,QD,14.11.1983,   0.2900
198400,QD,15.11.1983,   0.2900
198400,QD,16.11.1983,   0.4300
198400,QD,17.11.1983,   0.3600
198400,QD,18.11.1983,   0.3600
198400,QD,19.11.1983,   0.3600
198400,QD,20.11.1983,   0.3600
198400,QD,21.11.1983,   0.3600
198400,QD,22.11.1983,   0.3900
198400,QD,23.11.1983,   0.4600
198400,QD,24.11.1983,   0.4300
198400,QD,25.11.1983,   0.4600
198400,QD,26.11.1983,   0.5600
198400,QD,27.11.1983,   0.7400
198400,QD,28.11.1983,   0.8600
198400,QD,29.11.1983,   0.6300
198400,QD,30.11.1983,   0.6300
198400,QD,01.12.1983,   0.5300
198400,QD,02.12.1983,   0.4900
198400,QD,03.12.1983,   0.5300
198400,QD,04.12.1983,   0.5300
198400,QD,05.12.1983,   0.4900
198400,QD,06.12.1983,   0.4900
198400,QD,07.12.1983,   0.4900
198400,QD,08.12.1983,   0.4900
198400,QD,09.12.1983,   0.4900
198400,QD,10.12.1983,   0.5600
198400,QD,11.12.1983,   0.5600
198400,QD,12.12.1983,   0.5600
198400,QD,13.12.1983,   0.6300
198400,QD,14.12.1983,   0.4600
198400,QD,15.12.1983,   0.6900
198400,QD,16.12.1983,   0.4600
198400,QD,17.12.1983,   0.3900
198400,QD,18.12.1983,   0.4300
198400,QD,19.12.1983,   0.4600
198400,QD,20.12.1983,   0.4900
198400,QD,21.12.1983,   0.4900
198400,QD,22.12.1983,   0.4900
198400,QD,23.12.1983,   0.4900
198400,QD,24.12.1983,   0.5300
198400,QD,25.12.1983,   0.6000
198400,QD,26.12.1983,   0.6300
198400,QD,27.12.1983,   0.6000
198400,QD,28.12.1983,   0.5300
198400,QD,29.12.1983,   0.4900
198400,QD,30.12.1983,   0.4600
198400,QD,31.12.1983,   0.3900
198400,QD,01.01.1984,   0.3900
198400,QD,02.01.1984,   0.4300
198400,QD,03.01.1984,   0.4300
198400,QD,04.01.1984,   0.4300
198400,QD,05.01.1984,   0.4300
198400,QD,06.01.1984,   0.4300
198400,QD,07.01.1984,   0.4300
198400,QD,08.01.1984,   0.4600
198400,QD,09.01.1984,   0.4300
198400,QD,10.01.1984,   0.4900
198400,QD,11.01.1984,   0.5300
198400,QD,12.01.1984,   0.4300
198400,QD,13.01.1984,   0.4300
198400,QD,14.01.1984,   0.5300
198400,QD,15.01.1984,   0.6300
198400,QD,16.01.1984,   0.4900
198400,QD,17.01.1984,   0.6000
198400,QD,18.01.1984,   0.5600
198400,QD,19.01.1984,   0.4600
198400,QD,20.01.1984,   0.4600
198400,QD,21.01.1984,   0.3900
198400,QD,22.01.1984,   0.3600
198400,QD,23.01.1984,   0.3600
198400,QD,24.01.1984,   0.4300
198400,QD,25.01.1984,   0.3900
198400,QD,26.01.1984,   0.3600
198400,QD,27.01.1984,   0.2300
198400,QD,28.01.1984,   0.2900
198400,QD,29.01.1984,   0.2900
198400,QD,30.01.1984,   0.3600
198400,QD,31.01.1984,   0.3900
198400,QD,01.02.1984,   0.3600
198400,QD,02.02.1984,   0.3200
198400,QD,03.02.1984,   0.3600
198400,QD,04.02.1984,   0.4900
198400,QD,05.02.1984,   0.5300
198400,QD,06.02.1984,   0.4900
198400,QD,07.02.1984,   0.6300
198400,QD,08.02.1984,   0.7400
198400,QD,09.02.1984,   0.6300
198400,QD,10.02.1984,   0.5600
198400,QD,11.02.1984,   0.5600
198400,QD,12.02.1984,   0.7400
198400,QD,13.02.1984,   0.6300
198400,QD,14.02.1984,   0.3900
198400,QD,15.02.1984,   0.3900
198400,QD,16.02.1984,   0.4300
198400,QD,17.02.1984,   0.5300
198400,QD,18.02.1984,   0.3600
198400,QD,19.02.1984,   0.2900
198400,QD,20.02.1984,   0.2900
198400,QD,21.02.1984,   0.3200
198400,QD,22.02.1984,   0.3600
198400,QD,23.02.1984,   0.3200
198400,QD,24.02.1984,   0.3200
198400,QD,25.02.1984,   0.3200
198400,QD,26.02.1984,   0.4300
198400,QD,27.02.1984,   0.3900
198400,QD,28.02.1984,   0.4300
198400,QD,29.02.1984,   0.4600
198400,QD,01.03.1984,   0.9700
198400,QD,02.03.1984,   0.9700
198400,QD,03.03.1984,   1.0900
198400,QD,04.03.1984,   1.0300
198400,QD,05.03.1984,   0.7400
198400,QD,06.03.1984,   0.6300
198400,QD,07.03.1984,   0.8000
198400,QD,08.03.1984,   0.9100
198400,QD,09.03.1984,   0.6300
198400,QD,10.03.1984,   0.6000
198400,QD,11.03.1984,   0.5300
198400,QD,12.03.1984,   0.3600
198400,QD,13.03.1984,   0.3600
198400,QD,14.03.1984,   0.2600
198400,QD,15.03.1984,   0.2900
198400,QD,16.03.1984,   0.2900
198400,QD,17.03.1984,   0.2900
198400,QD,18.03.1984,   0.2900
198400,QD,19.03.1984,   0.2600
198400,QD,20.03.1984,   0.2900
198400,QD,21.03.1984,   0.2900
198400,QD,22.03.1984,   0.2900
198400,QD,23.03.1984,   0.2300
198400,QD,24.03.1984,   0.2300
198400,QD,25.03.1984,   0.2100
198400,QD,26.03.1984,   0.2100
198400,QD,27.03.1984,   0.2300
198400,QD,28.03.1984,   0.2300
198400,QD,29.03.1984,   0.2300
198400,QD,30.03.1984,   0.5300
198400,QD,31.03.1984,   0.5600
198400,QD,01.04.1984,   0.4900
198400,QD,02.04.1984,   0.5600
198400,QD,03.04.1984,   0.8000
198400,QD,04.04.1984,   0.8000
198400,QD,05.04.1984,   0.9700
198400,QD,06.04.1984,   0.8000
198400,QD,07.04.1984,   0.7400
198400,QD,08.04.1984,   0.6000
